name,ra,dec
eFEDSJ091436.3-020511,138.65161,-2.08666
eFEDSJ084328.2+042117,130.86777,4.35507
eFEDSJ091718.2+001211,139.32615,0.20327
eFEDSJ093331.7-014007,143.38257,-1.66874
eFEDSJ090455.9-004446,136.23311,-0.74624
eFEDSJ084837.2+032637,132.15492,3.44397
eFEDSJ090754.9-015416,136.97913,-1.9045
eFEDSJ085555.6+035555,133.98169,3.93223
eFEDSJ085653.3-015027,134.22249,-1.84099
eFEDSJ092753.5+051920,141.97289,5.32259
eFEDSJ083314.4+020421,128.31018,2.07263
eFEDSJ084606.5+040816,131.52719,4.13793
eFEDSJ093251.6+012231,143.21524,1.37555
eFEDSJ091451.0+000851,138.71296,0.14759
eFEDSJ090834.8-010234,137.14548,-1.04298
eFEDSJ090844.7+015937,137.18638,1.99374
eFEDSJ084331.8-014224,130.88313,-1.70696
eFEDSJ091711.4+040048,139.29752,4.01363
eFEDSJ090740.4+030347,136.91862,3.06333
eFEDSJ093447.6+021513,143.69839,2.25373
eFEDSJ093226.7+003657,143.11147,0.616
eFEDSJ085818.3+033534,134.57654,3.593
eFEDSJ093154.2-022631,142.97635,-2.44211
eFEDSJ094131.8+035050,145.38262,3.84756
eFEDSJ083756.1+033457,129.48407,3.58277
eFEDSJ092110.3+031922,140.29287,3.32297
eFEDSJ090507.3+025913,136.28057,2.98716
eFEDSJ085509.6-005107,133.79046,-0.85209
eFEDSJ090612.1-003630,136.55089,-0.60848
eFEDSJ083503.1+020222,128.76308,2.03966
eFEDSJ090849.3-010348,137.20574,-1.06356
eFEDSJ085857.4+022615,134.73941,2.43764
eFEDSJ092213.7+013432,140.55749,1.57573
eFEDSJ091628.1-000508,139.11734,-0.08559
eFEDSJ085355.6-015537,133.48199,-1.92715
eFEDSJ091620.2-024431,139.08451,-2.74203
eFEDSJ084308.7+014301,130.78636,1.71722
eFEDSJ090049.8-023054,135.20781,-2.51509
eFEDSJ093802.0+032714,144.50865,3.45406
eFEDSJ092627.0+004446,141.61272,0.74628
eFEDSJ093728.5+022556,144.36899,2.43235
eFEDSJ093005.6+030414,142.52343,3.07076
eFEDSJ092818.1+023126,142.07545,2.52416
eFEDSJ083702.2+052619,129.25908,5.43902
eFEDSJ083220.4+030531,128.08517,3.09231
eFEDSJ085422.7+002527,133.59475,0.42447
eFEDSJ083526.5+041421,128.86048,4.23947
eFEDSJ093609.9+050343,144.04122,5.0621
eFEDSJ085825.5+021424,134.6064,2.2403
eFEDSJ092946.6-004250,142.44447,-0.71412
eFEDSJ084517.8+010502,131.32424,1.08409
eFEDSJ083440.6+022340,128.66946,2.39464
eFEDSJ084254.0+041438,130.72528,4.24408
eFEDSJ093334.3+033230,143.39299,3.54188
eFEDSJ083229.5-005416,128.12321,-0.90471
eFEDSJ084613.1+040032,131.55464,4.00913
eFEDSJ085146.1+010414,132.94228,1.07066
eFEDSJ092249.2-010935,140.70554,-1.15994
eFEDSJ092819.7+054208,142.08205,5.70253
eFEDSJ093040.0-020319,142.66733,-2.05553
eFEDSJ085710.1-021341,134.29243,-2.22811
eFEDSJ091803.7+020324,139.51555,2.05694
eFEDSJ084951.1+044055,132.46287,4.68212
eFEDSJ085338.5-005732,133.41076,-0.95905
eFEDSJ092445.2+041717,141.18839,4.28818
eFEDSJ093330.7+030154,143.37809,3.03191
