name,ra,dec
PSRJ1309-6415,197.31917,-64.26639
PSRJ1309-6526,197.25121,-65.43794
PSRJ1311-1228,197.96937,-12.46712
PSRJ1311-3430,197.94052,-34.50843
PSRJ1312+0051,198.0,0.85
PSRJ1312+1810,198.22917,18.16667
PSRJ1312-5402,198.01917,-54.045
PSRJ1312-5516,198.22429,-55.27975
PSRJ1312-6400,198.02983,-64.01544
PSRJ1313+0931,198.34583,9.53222
PSRJ1314-6101,198.5975,-61.02111
PSRJ1316-6232,199.19292,-62.53672
PSRJ1317-5759,199.44287,-57.99181
PSRJ1317-6302,199.43621,-63.04783
PSRJ1319-6056,199.83454,-60.9463
PSRJ1319-6105,199.85967,-61.09061
PSRJ1320-3512,200.05283,-35.20722
PSRJ1320-5359,200.22467,-53.98511
PSRJ1320+67,200.0,67.5
PSRJ1321-5922,200.41483,-59.38114
PSRJ1321+8323,200.44242,83.39414
PSRJ1322-62,200.725,-62.85
PSRJ1322-6241,200.63396,-62.69819
PSRJ1322-6329,200.575,-63.49361
PSRJ1324-6146,201.18292,-61.76667
PSRJ1324-6302,201.05687,-63.03919
PSRJ1326-5859,201.74279,-58.99142
PSRJ1326-6408,201.63583,-64.14556
PSRJ1326-6700,201.51333,-67.01417
PSRJ1327-0755,201.98995,-7.92494
PSRJ1327-6222,201.8225,-62.37906
PSRJ1327-6301,201.78113,-63.02094
PSRJ1327-6400,201.79279,-64.00364
PSRJ1328-4357,202.0268,-43.96226
PSRJ1328-4921,202.13992,-49.35928
PSRJ1329-6158,202.26375,-61.98306
PSRJ1331-5245,202.75004,-52.75706
PSRJ1332-03,203.0,-3.43333
PSRJ1332-3032,203.21869,-30.53814
PSRJ1333-4449,203.43679,-44.82395
PSRJ1334-5839,203.62545,-58.6546
PSRJ1335-3642,203.9,-36.7
PSRJ1337-6306,204.33479,-63.10647
PSRJ1337-6423,204.38285,-64.3847
PSRJ1338-6204,204.53896,-62.07186
PSRJ1339-4712,204.98579,-47.20153
PSRJ1339-6618,204.98583,-66.30217
PSRJ1340-6456,205.00133,-64.94525
PSRJ1341-6023,205.28071,-60.39297
